Serial Number:20697595 --

"Date Time, GMT -1000","Temp, (*F)","mV","pH","Button Down","Button Up","Host Connect","Start Calibration","Calibration Values","Calibration Buffers","End Calibration","EOF"
2020-06-20 05:00:00,82.69,-96.53,8.36, , , , , , , , 
2020-06-20 05:10:00,82.69,-96.60,8.36, , , , , , , , 
2020-06-20 05:20:00,82.64,-96.52,8.36, , , , , , , , 
2020-06-20 05:30:00,82.64,-96.52,8.36, , , , , , , , 
2020-06-20 05:40:00,82.64,-96.36,8.35, , , , , , , , 
2020-06-20 05:50:00,82.64,-96.35,8.35, , , , , , , , 
2020-06-20 06:00:00,82.64,-96.46,8.35, , , , , , , , 
2020-06-20 06:10:00,82.64,-96.41,8.35, , , , , , , , 
2020-06-20 06:20:00,82.64,-96.64,8.36, , , , , , , , 
2020-06-20 06:30:00,82.64,-96.60,8.36, , , , , , , , 
2020-06-20 06:40:00,82.64,-96.74,8.36, , , , , , , , 
2020-06-20 06:50:00,82.64,-96.97,8.36, , , , , , , , 
2020-06-20 07:00:00,82.69,-97.36,8.37, , , , , , , , 
2020-06-20 07:10:00,82.69,-97.63,8.37, , , , , , , , 
2020-06-20 07:20:00,82.69,-97.83,8.38, , , , , , , , 
2020-06-20 07:30:00,82.73,-98.38,8.39, , , , , , , , 
2020-06-20 07:40:00,82.82,-98.94,8.40, , , , , , , , 
2020-06-20 07:50:00,82.82,-99.10,8.40, , , , , , , , 
2020-06-20 08:00:00,82.82,-99.49,8.41, , , , , , , , 
2020-06-20 08:10:00,82.95,-99.88,8.41, , , , , , , , 
2020-06-20 08:20:00,83.04,-100.69,8.43, , , , , , , , 
2020-06-20 08:30:00,83.04,-100.82,8.43, , , , , , , , 
2020-06-20 08:40:00,83.13,-101.08,8.43, , , , , , , , 
2020-06-20 08:50:00,83.22,-102.33,8.45, , , , , , , , 
2020-06-20 09:00:00,83.22,-102.16,8.45, , , , , , , , 
2020-06-20 09:10:00,83.31,-102.55,8.46, , , , , , , , 
2020-06-20 09:20:00,83.36,-102.22,8.45, , , , , , , , 
2020-06-20 09:30:00,83.36,-103.72,8.48, , , , , , , , 
2020-06-20 09:40:00,83.49,-104.46,8.49, , , , , , , , 
2020-06-20 09:50:00,83.36,-103.00,8.46, , , , , , , , 
2020-06-20 10:00:00,83.31,-102.97,8.46, , , , , , , , 
2020-06-20 10:10:00,83.27,-102.83,8.46, , , , , , , , 
2020-06-20 10:20:00,83.22,-102.49,8.46, , , , , , , , 
2020-06-20 10:30:00,83.18,-102.91,8.46, , , , , , , , 
2020-06-20 10:40:00,83.22,-103.78,8.48, , , , , , , , 
2020-06-20 10:50:00,83.22,-103.50,8.47, , , , , , , , 
2020-06-20 11:00:00,83.36,-105.11,8.50, , , , , , , , 
2020-06-20 11:10:00,83.31,-103.93,8.48, , , , , , , , 
2020-06-20 11:20:00,83.31,-105.61,8.51, , , , , , , , 
2020-06-20 11:30:00,83.31,-104.52,8.49, , , , , , , , 
2020-06-20 11:40:00,83.27,-104.30,8.49, , , , , , , , 
2020-06-20 11:50:00,83.27,-104.82,8.49, , , , , , , , 
2020-06-20 12:00:00,83.22,-104.36,8.49, , , , , , , , 
2020-06-20 12:10:00,83.18,-103.71,8.48, , , , , , , , 
2020-06-20 12:20:00,83.18,-103.96,8.48, , , , , , , , 
2020-06-20 12:30:00,83.13,-103.58,8.47, , , , , , , , 
2020-06-20 12:40:00,83.18,-104.64,8.49, , , , , , , , 
2020-06-20 12:50:00,83.31,-105.78,8.51, , , , , , , , 
2020-06-20 13:00:00,83.36,-105.49,8.51, , , , , , , , 
2020-06-20 13:10:00,83.31,-104.24,8.48, , , , , , , , 
2020-06-20 13:20:00,83.31,-104.91,8.50, , , , , , , , 
2020-06-20 13:30:00,83.36,-105.00,8.50, , , , , , , , 
2020-06-20 13:40:00,83.31,-104.39,8.49, , , , , , , , 
2020-06-20 13:50:00,83.36,-105.61,8.51, , , , , , , , 
2020-06-20 14:00:00,83.49,-105.53,8.51, , , , , , , , 
2020-06-20 14:10:00,83.31,-103.69,8.48, , , , , , , , 
2020-06-20 14:20:00,83.18,-102.71,8.46, , , , , , , , 
2020-06-20 14:30:00,83.18,-103.05,8.46, , , , , , , , 
2020-06-20 14:40:00,83.13,-103.66,8.48, , , , , , , , 
2020-06-20 14:50:00,83.09,-103.10,8.47, , , , , , , , 
2020-06-20 15:00:00,83.04,-103.14,8.47, , , , , , , , 
2020-06-20 15:10:00,83.04,-102.25,8.45, , , , , , , , 
2020-06-20 15:20:00,83.04,-103.75,8.48, , , , , , , , 
2020-06-20 15:30:00,83.04,-103.60,8.47, , , , , , , , 
2020-06-20 15:40:00,83.00,-103.55,8.47, , , , , , , , 
2020-06-20 15:50:00,82.95,-102.94,8.46, , , , , , , , 
2020-06-20 16:00:00,82.95,-103.08,8.47, , , , , , , , 
2020-06-20 16:10:00,82.91,-103.71,8.48, , , , , , , , 
2020-06-20 16:20:00,82.95,-103.60,8.47, , , , , , , , 
2020-06-20 16:30:00,82.87,-102.57,8.46, , , , , , , , 
2020-06-20 16:40:00,82.82,-100.80,8.43, , , , , , , , 
2020-06-20 16:50:00,82.78,-100.61,8.42, , , , , , , , 
2020-06-20 17:00:00,82.73,-100.24,8.42, , , , , , , , 
2020-06-20 17:10:00,82.69,-99.63,8.41, , , , , , , , 
2020-06-20 17:20:00,82.64,-99.05,8.40, , , , , , , , 
2020-06-20 17:30:00,82.60,-98.46,8.39, , , , , , , , 
2020-06-20 17:40:00,82.55,-97.99,8.38, , , , , , , , 
2020-06-20 17:50:00,82.55,-97.77,8.38, , , , , , , , 
2020-06-20 18:00:00,82.55,-97.71,8.38, , , , , , , , 
2020-06-20 18:10:00,82.55,-97.52,8.37, , , , , , , , 
2020-06-20 18:20:00,82.55,-97.41,8.37, , , , , , , , 
2020-06-20 18:30:00,82.55,-97.32,8.37, , , , , , , , 
2020-06-20 18:40:00,82.55,-97.22,8.37, , , , , , , , 
2020-06-20 18:50:00,82.51,-97.16,8.37, , , , , , , , 
2020-06-20 19:00:00,82.51,-97.21,8.37, , , , , , , , 
2020-06-20 19:10:00,82.51,-97.19,8.37, , , , , , , , 
2020-06-20 19:20:00,82.46,-97.13,8.37, , , , , , , , 
2020-06-20 19:30:00,82.46,-97.00,8.36, , , , , , , , 
2020-06-20 19:40:00,82.46,-97.08,8.37, , , , , , , , 
2020-06-20 19:50:00,82.42,-97.02,8.36, , , , , , , , 
2020-06-20 20:00:00,82.42,-97.07,8.37, , , , , , , , 
2020-06-20 20:10:00,82.38,-96.94,8.36, , , , , , , , 
2020-06-20 20:20:00,82.38,-97.05,8.37, , , , , , , , 
2020-06-20 20:30:00,82.38,-96.91,8.36, , , , , , , , 
2020-06-20 20:40:00,82.33,-96.88,8.36, , , , , , , , 
2020-06-20 20:50:00,82.33,-96.88,8.36, , , , , , , , 
2020-06-20 21:00:00,82.29,-96.77,8.36, , , , , , , , 
2020-06-20 21:10:00,82.24,-96.69,8.36, , , , , , , , 
2020-06-20 21:20:00,82.24,-96.58,8.36, , , , , , , , 
2020-06-20 21:30:00,82.24,-96.49,8.36, , , , , , , , 
2020-06-20 21:40:00,82.20,-96.42,8.36, , , , , , , , 
2020-06-20 21:50:00,82.20,-96.55,8.36, , , , , , , , 
2020-06-20 22:00:00,82.24,-96.74,8.36, , , , , , , , 
2020-06-20 22:10:00,82.20,-96.64,8.36, , , , , , , , 
2020-06-20 22:20:00,82.15,-96.47,8.36, , , , , , , , 
2020-06-20 22:30:00,82.11,-96.35,8.35, , , , , , , , 
2020-06-20 22:40:00,82.06,-96.32,8.35, , , , , , , , 
2020-06-20 22:50:00,82.02,-96.25,8.35, , , , , , , , 
2020-06-20 23:00:00,81.98,-96.16,8.35, , , , , , , , 
2020-06-20 23:10:00,81.93,-96.05,8.35, , , , , , , , 
2020-06-20 23:20:00,81.89,-95.99,8.35, , , , , , , , 
2020-06-20 23:30:00,81.84,-95.86,8.35, , , , , , , , 
2020-06-20 23:40:00,81.84,-95.69,8.34, , , , , , , , 
2020-06-20 23:50:00,81.80,-95.60,8.34, , , , , , , , 
2020-06-21 00:00:00,81.84,-95.85,8.35, , , , , , , , 
2020-06-21 00:10:00,81.89,-96.05,8.35, , , , , , , , 
2020-06-21 00:20:00,81.93,-95.96,8.35, , , , , , , , 
2020-06-21 00:30:00,81.93,-96.02,8.35, , , , , , , , 
2020-06-21 00:40:00,81.93,-96.16,8.35, , , , , , , , 
2020-06-21 00:50:00,81.98,-96.30,8.35, , , , , , , , 
2020-06-21 01:00:00,82.02,-96.42,8.36, , , , , , , , 
2020-06-21 01:10:00,82.02,-96.28,8.35, , , , , , , , 
2020-06-21 01:20:00,82.06,-96.38,8.35, , , , , , , , 
2020-06-21 01:30:00,82.11,-96.50,8.36, , , , , , , , 
2020-06-21 01:40:00,82.11,-96.53,8.36, , , , , , , , 
2020-06-21 01:50:00,82.11,-96.58,8.36, , , , , , , , 
2020-06-21 02:00:00,82.11,-96.35,8.35, , , , , , , , 
2020-06-21 02:10:00,82.11,-96.35,8.35, , , , , , , , 
2020-06-21 02:20:00,82.11,-96.25,8.35, , , , , , , , 
2020-06-21 02:30:00,82.11,-96.30,8.35, , , , , , , , 
2020-06-21 02:40:00,82.11,-96.38,8.35, , , , , , , , 
2020-06-21 02:50:00,82.11,-96.49,8.36, , , , , , , , 
2020-06-21 03:00:00,82.11,-96.57,8.36, , , , , , , , 
2020-06-21 03:10:00,82.15,-96.64,8.36, , , , , , , , 
2020-06-21 03:20:00,82.15,-96.60,8.36, , , , , , , , 
2020-06-21 03:30:00,82.15,-96.38,8.35, , , , , , , , 
2020-06-21 03:40:00,82.11,-96.28,8.35, , , , , , , , 
2020-06-21 03:50:00,82.06,-96.17,8.35, , , , , , , , 
2020-06-21 04:00:00,82.02,-96.02,8.35, , , , , , , , 
2020-06-21 04:10:00,82.02,-96.22,8.35, , , , , , , , 
2020-06-21 04:20:00,82.06,-96.14,8.35, , , , , , , , 
2020-06-21 04:30:00,82.06,-96.07,8.35, , , , , , , , 
2020-06-21 04:40:00,82.06,-96.13,8.35, , , , , , , , 
2020-06-21 04:50:00,82.06,-96.33,8.35, , , , , , , , 
2020-06-21 05:00:00,82.06,-96.16,8.35, , , , , , , , 
2020-06-21 05:10:00,82.06,-96.24,8.35, , , , , , , , 
2020-06-21 05:20:00,82.06,-96.30,8.35, , , , , , , , 
2020-06-21 05:30:00,82.06,-96.33,8.35, , , , , , , , 
2020-06-21 05:40:00,82.06,-96.35,8.35, , , , , , , , 
2020-06-21 05:50:00,82.06,-96.38,8.35, , , , , , , , 
2020-06-21 06:00:00,82.06,-96.30,8.35, , , , , , , , 
2020-06-21 06:10:00,82.06,-96.24,8.35, , , , , , , , 
2020-06-21 06:20:00,82.02,-96.19,8.35, , , , , , , , 
2020-06-21 06:30:00,82.02,-96.22,8.35, , , , , , , , 
2020-06-21 06:40:00,82.02,-96.58,8.36, , , , , , , , 
2020-06-21 06:50:00,82.06,-96.94,8.36, , , , , , , , 
2020-06-21 07:00:00,82.11,-97.60,8.38, , , , , , , , 
2020-06-21 07:10:00,82.11,-97.67,8.38, , , , , , , , 
2020-06-21 07:20:00,82.15,-98.24,8.39, , , , , , , , 
2020-06-21 07:30:00,82.20,-98.58,8.39, , , , , , , , 
2020-06-21 07:40:00,82.24,-99.55,8.41, , , , , , , , 
2020-06-21 07:50:00,82.33,-100.16,8.42, , , , , , , , 
2020-06-21 08:00:00,82.38,-100.91,8.43, , , , , , , , 
2020-06-21 08:10:00,82.51,-102.35,8.45, , , , , , , , 
2020-06-21 08:20:00,82.55,-102.22,8.45, , , , , , , , 
2020-06-21 08:30:00,82.64,-102.78,8.46, , , , , , , , 
2020-06-21 08:40:00,82.73,-103.50,8.47, , , , , , , , 
2020-06-21 08:50:00,82.82,-103.82,8.48, , , , , , , , 
2020-06-21 09:00:00,82.87,-103.58,8.47, , , , , , , , 
2020-06-21 09:10:00,82.95,-104.05,8.48, , , , , , , , 
2020-06-21 09:20:00,83.00,-104.07,8.48, , , , , , , , 
2020-06-21 09:30:00,83.13,-104.88,8.50, , , , , , , , 
2020-06-21 09:40:00,83.18,-104.96,8.50, , , , , , , , 
2020-06-21 09:50:00,83.18,-104.71,8.49, , , , , , , , 
2020-06-21 10:00:00,83.18,-105.46,8.51, , , , , , , , 
2020-06-21 10:10:00,83.31,-105.77,8.51, , , , , , , , 
2020-06-21 10:20:00,83.40,-106.64,8.53, , , , , , , , 
2020-06-21 10:30:00,83.40,-105.96,8.51, , , , , , , , 
2020-06-21 10:40:00,83.49,-107.49,8.54, , , , , , , , 
2020-06-21 10:50:00,83.27,-105.22,8.50, , , , , , , , 
2020-06-21 11:00:00,83.54,-107.24,8.53, , , , , , , , 
2020-06-21 11:10:00,83.62,-108.89,8.56, , , , , , , , 
2020-06-21 11:20:00,83.62,-107.53,8.54, , , , , , , , 
2020-06-21 11:30:00,83.40,-107.07,8.53, , , , , , , , 
2020-06-21 11:40:00,83.62,-108.53,8.56, , , , , , , , 
2020-06-21 11:50:00,83.45,-107.44,8.54, , , , , , , , 
2020-06-21 12:00:00,83.62,-107.89,8.55, , , , , , , , 
2020-06-21 12:10:00,83.54,-108.00,8.55, , , , , , , , 
2020-06-21 12:20:00,83.36,-107.36,8.54, , , , , , , , 
2020-06-21 12:30:00,83.49,-108.74,8.56, , , , , , , , 
2020-06-21 12:40:00,83.58,-109.03,8.57, , , , , , , , 
2020-06-21 12:50:00,83.45,-107.96,8.55, , , , , , , , 
2020-06-21 13:00:00,83.54,-107.35,8.54, , , , , , , , 
2020-06-21 13:10:00,83.27,-107.16,8.53, , , , , , , , 
2020-06-21 13:20:00,83.40,-108.13,8.55, , , , , , , , 
2020-06-21 13:30:00,83.45,-108.50,8.56, , , , , , , , 
2020-06-21 13:40:00,83.40,-106.91,8.53, , , , , , , , 
2020-06-21 13:50:00,83.49,-109.16,8.57, , , , , , , , 
2020-06-21 14:00:00,83.45,-107.49,8.54, , , , , , , , 
2020-06-21 14:10:00,83.40,-107.50,8.54, , , , , , , , 
2020-06-21 14:20:00,83.36,-107.43,8.54, , , , , , , , 
2020-06-21 14:30:00,83.36,-108.28,8.55, , , , , , , , 
2020-06-21 14:40:00,83.36,-109.36,8.57, , , , , , , , 
2020-06-21 14:50:00,83.31,-108.53,8.56, , , , , , , , 
2020-06-21 15:00:00,83.27,-108.18,8.55, , , , , , , , 
2020-06-21 15:10:00,83.22,-109.27,8.57, , , , , , , , 
2020-06-21 15:20:00,83.22,-109.46,8.57, , , , , , , , 
2020-06-21 15:30:00,83.09,-106.52,8.52, , , , , , , , 
2020-06-21 15:40:00,83.09,-110.03,8.58, , , , , , , , 
2020-06-21 15:50:00,82.95,-106.44,8.52, , , , , , , , 
2020-06-21 16:00:00,82.95,-108.16,8.55, , , , , , , , 
2020-06-21 16:10:00,82.87,-106.58,8.53, , , , , , , , 
2020-06-21 16:20:00,82.78,-106.80,8.53, , , , , , , , 
2020-06-21 16:30:00,82.69,-103.93,8.48, , , , , , , , 
2020-06-21 16:40:00,82.64,-104.36,8.49, , , , , , , , 
2020-06-21 16:50:00,82.55,-103.55,8.48, , , , , , , , 
2020-06-21 17:00:00,82.51,-101.88,8.45, , , , , , , , 
2020-06-21 17:10:00,82.42,-101.32,8.44, , , , , , , , 
2020-06-21 17:20:00,82.38,-100.25,8.42, , , , , , , , 
2020-06-21 17:30:00,82.33,-99.33,8.40, , , , , , , , 
2020-06-21 17:40:00,82.29,-98.64,8.39, , , , , , , , 
2020-06-21 17:50:00,82.24,-98.22,8.39, , , , , , , , 
2020-06-21 18:00:00,82.20,-98.11,8.38, , , , , , , , 
2020-06-21 18:10:00,82.20,-97.64,8.38, , , , , , , , 
2020-06-21 18:20:00,82.20,-97.58,8.37, , , , , , , , 
2020-06-21 18:30:00,82.15,-97.47,8.37, , , , , , , , 
2020-06-21 18:40:00,82.11,-97.44,8.37, , , , , , , , 
2020-06-21 18:50:00,82.06,-97.19,8.37, , , , , , , , 
2020-06-21 19:00:00,82.06,-96.97,8.36, , , , , , , , 
2020-06-21 19:10:00,82.02,-96.86,8.36, , , , , , , , 
2020-06-21 19:20:00,81.98,-96.66,8.36, , , , , , , , 
2020-06-21 19:30:00,81.98,-96.78,8.36, , , , , , , , 
2020-06-21 19:40:00,81.98,-96.61,8.36, , , , , , , , 
2020-06-21 19:50:00,81.98,-96.61,8.36, , , , , , , , 
2020-06-21 20:00:00,81.98,-96.55,8.36, , , , , , , , 
2020-06-21 20:10:00,81.98,-96.67,8.36, , , , , , , , 
2020-06-21 20:20:00,81.98,-96.57,8.36, , , , , , , , 
2020-06-21 20:30:00,81.98,-96.60,8.36, , , , , , , , 
2020-06-21 20:40:00,81.98,-96.49,8.36, , , , , , , , 
2020-06-21 20:50:00,81.98,-96.47,8.36, , , , , , , , 
2020-06-21 21:00:00,82.02,-96.80,8.36, , , , , , , , 
2020-06-21 21:10:00,82.06,-96.60,8.36, , , , , , , , 
2020-06-21 21:20:00,82.06,-96.74,8.36, , , , , , , , 
2020-06-21 21:30:00,82.11,-97.00,8.37, , , , , , , , 
2020-06-21 21:40:00,82.06,-96.96,8.36, , , , , , , , 
2020-06-21 21:50:00,82.06,-96.66,8.36, , , , , , , , 
2020-06-21 22:00:00,82.02,-96.71,8.36, , , , , , , , 
2020-06-21 22:10:00,81.98,-96.49,8.36, , , , , , , , 
2020-06-21 22:20:00,81.98,-96.58,8.36, , , , , , , , 
2020-06-21 22:30:00,81.93,-96.32,8.35, , , , , , , , 
2020-06-21 22:40:00,81.93,-96.33,8.35, , , , , , , , 
2020-06-21 22:50:00,81.89,-96.30,8.35, , , , , , , , 
2020-06-21 23:00:00,81.89,-96.38,8.35, , , , , , , , 
2020-06-21 23:10:00,81.89,-96.27,8.35, , , , , , , , 
2020-06-21 23:20:00,81.89,-96.38,8.35, , , , , , , , 
2020-06-21 23:30:00,81.93,-96.42,8.36, , , , , , , , 
2020-06-21 23:40:00,81.93,-96.58,8.36, , , , , , , , 
2020-06-21 23:50:00,81.93,-96.53,8.36, , , , , , , , 
2020-06-22 00:00:00,81.93,-96.32,8.35, , , , , , , , 
2020-06-22 00:10:00,81.89,-96.38,8.35, , , , , , , , 
2020-06-22 00:20:00,81.89,-96.44,8.36, , , , , , , , 
2020-06-22 00:30:00,81.89,-96.30,8.35, , , , , , , , 
2020-06-22 00:40:00,81.93,-96.50,8.36, , , , , , , , 
2020-06-22 00:50:00,81.93,-96.44,8.36, , , , , , , , 
2020-06-22 01:00:00,81.93,-96.38,8.35, , , , , , , , 
2020-06-22 01:10:00,81.93,-96.36,8.35, , , , , , , , 
2020-06-22 01:20:00,81.93,-96.32,8.35, , , , , , , , 
2020-06-22 01:30:00,81.98,-96.35,8.35, , , , , , , , 
2020-06-22 01:40:00,81.98,-96.25,8.35, , , , , , , , 
2020-06-22 01:50:00,81.98,-96.53,8.36, , , , , , , , 
2020-06-22 02:00:00,81.98,-96.47,8.36, , , , , , , , 
2020-06-22 02:10:00,82.02,-96.61,8.36, , , , , , , , 
2020-06-22 02:20:00,82.02,-96.64,8.36, , , , , , , , 
2020-06-22 02:30:00,82.02,-96.80,8.36, , , , , , , , 
2020-06-22 02:40:00,82.02,-96.60,8.36, , , , , , , , 
2020-06-22 02:50:00,82.02,-96.46,8.36, , , , , , , , 
2020-06-22 03:00:00,82.02,-96.50,8.36, , , , , , , , 
2020-06-22 03:10:00,82.02,-96.61,8.36, , , , , , , , 
2020-06-22 03:20:00,82.02,-96.55,8.36, , , , , , , , 
2020-06-22 03:30:00,82.02,-96.27,8.35, , , , , , , , 
2020-06-22 03:40:00,82.02,-96.22,8.35, , , , , , , , 
2020-06-22 03:50:00,82.02,-96.38,8.35, , , , , , , , 
2020-06-22 04:00:00,82.06,-96.22,8.35, , , , , , , , 
2020-06-22 04:10:00,82.06,-96.22,8.35, , , , , , , , 
2020-06-22 04:20:00,82.06,-96.22,8.35, , , , , , , , 
2020-06-22 04:30:00,82.06,-96.13,8.35, , , , , , , , 
2020-06-22 04:40:00,82.06,-96.30,8.35, , , , , , , , 
2020-06-22 04:50:00,82.06,-96.24,8.35, , , , , , , , 
2020-06-22 05:00:00,82.06,-96.11,8.35, , , , , , , , 
2020-06-22 05:10:00,82.02,-96.14,8.35, , , , , , , , 
2020-06-22 05:20:00,82.02,-96.16,8.35, , , , , , , , 
2020-06-22 05:30:00,82.02,-96.08,8.35, , , , , , , , 
2020-06-22 05:40:00,82.02,-95.91,8.35, , , , , , , , 
2020-06-22 05:50:00,82.02,-95.96,8.35, , , , , , , , 
2020-06-22 06:00:00,81.98,-95.72,8.34, , , , , , , , 
2020-06-22 06:10:00,81.98,-95.88,8.35, , , , , , , , 
2020-06-22 06:20:00,81.98,-95.61,8.34, , , , , , , , 
2020-06-22 06:30:00,81.98,-95.89,8.35, , , , , , , , 
2020-06-22 06:40:00,81.98,-95.94,8.35, , , , , , , , 
2020-06-22 06:50:00,82.02,-96.50,8.36, , , , , , , , 
2020-06-22 07:00:00,82.06,-96.77,8.36, , , , , , , , 
2020-06-22 07:10:00,82.06,-97.13,8.37, , , , , , , , 
2020-06-22 07:20:00,82.06,-97.35,8.37, , , , , , , , 
2020-06-22 07:30:00,82.11,-97.71,8.38, , , , , , , , 
2020-06-22 07:40:00,82.20,-98.72,8.39, , , , , , , , 
2020-06-22 07:50:00,82.24,-99.22,8.40, , , , , , , , 
2020-06-22 08:00:00,82.29,-100.11,8.42, , , , , , , , 
2020-06-22 08:10:00,82.38,-101.22,8.44, , , , , , , , 
2020-06-22 08:20:00,82.46,-102.10,8.45, , , , , , , , 
2020-06-22 08:30:00,82.51,-102.49,8.46, , , , , , , , 
2020-06-22 08:40:00,82.60,-103.47,8.47, , , , , , , , 
2020-06-22 08:50:00,82.78,-104.28,8.49, , , , , , , , 
2020-06-22 09:00:00,82.87,-105.41,8.51, , , , , , , , 
2020-06-22 09:10:00,82.82,-104.43,8.49, , , , , , , , 
2020-06-22 09:20:00,83.00,-105.60,8.51, , , , , , , , 
2020-06-22 09:30:00,83.09,-105.16,8.50, , , , , , , , 
2020-06-22 09:40:00,83.18,-106.33,8.52, , , , , , , , 
2020-06-22 09:50:00,83.27,-106.05,8.52, , , , , , , , 
2020-06-22 10:00:00,83.36,-107.57,8.54, , , , , , , , 
2020-06-22 10:10:00,83.45,-106.72,8.53, , , , , , , , 
2020-06-22 10:20:00,83.49,-107.71,8.54, , , , , , , , 
2020-06-22 10:30:00,83.40,-106.50,8.52, , , , , , , , 
2020-06-22 10:40:00,83.45,-107.22,8.53, , , , , , , , 
2020-06-22 10:50:00,83.58,-107.08,8.53, , , , , , , , 
2020-06-22 11:00:00,83.67,-108.13,8.55, , , , , , , , 
2020-06-22 11:10:00,83.54,-106.55,8.52, , , , , , , , 
2020-06-22 11:20:00,83.54,-106.43,8.52, , , , , , , , 
2020-06-22 11:30:00,83.62,-107.97,8.55, , , , , , , , 
2020-06-22 11:40:00,83.62,-108.02,8.55, , , , , , , , 
2020-06-22 11:50:00,83.49,-107.25,8.54, , , , , , , , 
2020-06-22 12:00:00,83.58,-108.78,8.56, , , , , , , , 
2020-06-22 12:10:00,83.54,-108.63,8.56, , , , , , , , 
2020-06-22 12:20:00,83.40,-108.50,8.56, , , , , , , , 
2020-06-22 12:30:00,83.49,-109.19,8.57, , , , , , , , 
2020-06-22 12:40:00,83.49,-109.16,8.57, , , , , , , , 
2020-06-22 12:50:00,83.36,-108.27,8.55, , , , , , , , 
2020-06-22 13:00:00,83.27,-109.46,8.57, , , , , , , , 
2020-06-22 13:10:00,83.40,-110.18,8.59, , , , , , , , 
2020-06-22 13:20:00,83.36,-109.49,8.57, , , , , , , , 
2020-06-22 13:30:00,83.31,-109.99,8.58, , , , , , , , 
2020-06-22 13:40:00,83.27,-109.05,8.57, , , , , , , , 
2020-06-22 13:50:00,83.18,-109.63,8.58, , , , , , , , 
2020-06-22 14:00:00,83.27,-110.24,8.59, , , , , , , , 
2020-06-22 14:10:00,83.31,-110.08,8.58, , , , , , , , 
2020-06-22 14:20:00,83.27,-110.44,8.59, , , , , , , , 
2020-06-22 14:30:00,83.27,-110.22,8.59, , , , , , , , 
2020-06-22 14:40:00,83.22,-109.64,8.58, , , , , , , , 
2020-06-22 14:50:00,83.13,-109.91,8.58, , , , , , , , 
2020-06-22 15:00:00,83.13,-110.00,8.58, , , , , , , , 
2020-06-22 15:10:00,83.04,-108.97,8.57, , , , , , , , 
2020-06-22 15:20:00,83.00,-109.57,8.58, , , , , , , , 
2020-06-22 15:30:00,82.95,-109.55,8.58, , , , , , , , 
2020-06-22 15:40:00,82.91,-109.82,8.58, , , , , , , , 
2020-06-22 15:50:00,82.78,-107.57,8.54, , , , , , , , 
2020-06-22 16:00:00,82.73,-108.22,8.55, , , , , , , , 
2020-06-22 16:10:00,82.60,-108.25,8.55, , , , , , , , 
2020-06-22 16:20:00,82.51,-106.46,8.52, , , , , , , , 
2020-06-22 16:30:00,82.42,-104.19,8.49, , , , , , , , 
2020-06-22 16:40:00,82.38,-105.02,8.50, , , , , , , , 
2020-06-22 16:50:00,82.24,-102.96,8.47, , , , , , , , 
2020-06-22 17:00:00,82.20,-102.32,8.46, , , , , , , , 
2020-06-22 17:10:00,82.20,-101.47,8.44, , , , , , , , 
2020-06-22 17:20:00,82.20,-100.22,8.42, , , , , , , , 
2020-06-22 17:30:00,82.15,-99.30,8.40, , , , , , , , 
2020-06-22 17:40:00,82.15,-98.69,8.39, , , , , , , , 
2020-06-22 17:50:00,82.20,-98.35,8.39, , , , , , , , 
2020-06-22 18:00:00,82.20,-97.94,8.38, , , , , , , , 
2020-06-22 18:10:00,82.15,-97.61,8.38, , , , , , , , 
2020-06-22 18:20:00,82.15,-97.30,8.37, , , , , , , , 
2020-06-22 18:30:00,82.15,-97.22,8.37, , , , , , , , 
2020-06-22 18:40:00,82.15,-97.22,8.37, , , , , , , , 
2020-06-22 18:50:00,82.20,-97.00,8.36, , , , , , , , 
2020-06-22 19:00:00,82.20,-97.11,8.37, , , , , , , , 
2020-06-22 19:10:00,82.15,-97.02,8.37, , , , , , , , 
2020-06-22 19:20:00,82.15,-97.13,8.37, , , , , , , , 
2020-06-22 19:30:00,82.15,-96.61,8.36, , , , , , , , 
2020-06-22 19:40:00,82.11,-96.83,8.36, , , , , , , , 
2020-06-22 19:50:00,82.11,-96.44,8.36, , , , , , , , 
2020-06-22 20:00:00,82.06,-96.49,8.36, , , , , , , , 
2020-06-22 20:10:00,82.06,-96.53,8.36, , , , , , , , 
2020-06-22 20:20:00,82.06,-96.64,8.36, , , , , , , , 
2020-06-22 20:30:00,82.06,-96.60,8.36, , , , , , , , 
2020-06-22 20:40:00,82.06,-96.60,8.36, , , , , , , , 
2020-06-22 20:50:00,82.02,-96.52,8.36, , , , , , , , 
2020-06-22 21:00:00,82.02,-96.46,8.36, , , , , , , , 
2020-06-22 21:10:00,82.02,-96.52,8.36, , , , , , , , 
2020-06-22 21:20:00,82.02,-96.75,8.36, , , , , , , , 
2020-06-22 21:30:00,82.02,-96.42,8.36, , , , , , , , 
2020-06-22 21:40:00,82.02,-96.35,8.35, , , , , , , , 
2020-06-22 21:50:00,82.02,-96.22,8.35, , , , , , , , 
2020-06-22 22:00:00,82.02,-96.35,8.35, , , , , , , , 
2020-06-22 22:10:00,82.02,-96.35,8.35, , , , , , , , 
2020-06-22 22:20:00,82.02,-96.11,8.35, , , , , , , , 
2020-06-22 22:30:00,82.06,-96.32,8.35, , , , , , , , 
2020-06-22 22:40:00,82.06,-96.24,8.35, , , , , , , , 
2020-06-22 22:50:00,82.06,-96.41,8.36, , , , , , , , 
2020-06-22 23:00:00,82.06,-96.61,8.36, , , , , , , , 
